hour,avg_base_fee,avg_gas_limit,avg_gas_used,avg_tcount
2023-06-16 00:00:00,15258733168.629627,30000000.0,15181578.767676761,147.30303030303037
2023-06-16 01:00:00,16838904553.632998,30000000.0,15207691.865319861,146.54208754208753
2023-06-16 02:00:00,14866660097.728186,29999901.600671142,15108319.516778518,144.77852348993287
2023-06-16 03:00:00,15172752750.739725,30000000.0,15129395.732876709,152.95547945205482
2023-06-16 04:00:00,15233158484.269361,30000000.0,15161439.656565662,140.15151515151507
2023-06-16 05:00:00,14781350570.464645,30000098.636363633,15089587.478114486,142.91582491582497
2023-06-16 06:00:00,15121794135.90909,30000000.0,15185934.962962961,154.57239057239062
2023-06-16 07:00:00,15666263004.54698,30000000.0,15039237.835570473,159.36241610738261
2023-06-16 08:00:00,15812109422.090294,30000000.0,15107429.073578583,163.02341137123739
2023-06-16 09:00:00,15254591962.36735,30000000.0,15152894.833333336,165.39115646258495
2023-06-16 10:00:00,15346185788.144291,30000000.0,15037888.738255037,168.99664429530213
2023-06-16 11:00:00,15804685809.433449,29999799.843003415,15175502.225255977,173.15017064846415
2023-06-16 12:00:00,16429188476.177845,30000000.0,15071221.65771812,174.34228187919445
2023-06-16 13:00:00,18189027690.888504,30000000.0,15166516.614864862,177.97972972972971
2023-06-16 14:00:00,24566279239.355709,29999901.600671142,15179167.459731545,173.02684563758396
2023-06-16 15:00:00,56337815923.759331,30000000.0,15220001.73220339,170.6542372881355
2023-06-16 16:00:00,27977493881.420864,30000000.0,14840841.898989892,164.79124579124576
2023-06-16 17:00:00,23535827054.510075,30000000.0,15125981.318791945,161.62751677852344
2023-06-16 18:00:00,27331315051.852837,30000000.0,15186375.68896321,162.00668896321068
2023-06-16 19:00:00,20499570001.38776,30000000.0,14883700.68027211,157.91496598639458
2023-06-16 20:00:00,18663958952.550335,30000000.0,15113855.466442952,153.83221476510056
2023-06-16 21:00:00,15777741571.341221,29999900.935810804,15055761.422297291,150.34459459459461
2023-06-16 22:00:00,19482941733.00676,30000000.0,15134583.979729727,175.7195945945945
2023-06-16 23:00:00,19766065267.345631,30000000.0,15055861.677852355,183.56040268456383
2023-06-17 00:00:00,15730898956.32542,30000000.0,15091764.664406778,138.65423728813568
2023-06-17 01:00:00,16409896953.712378,30000000.0,15185463.571906354,139.31103678929762
2023-06-17 02:00:00,15415580791.674494,30000000.0,15152548.600671142,134.70134228187931
2023-06-17 03:00:00,15486031193.340075,30000000.0,15152936.303030303,129.30976430976435
2023-06-17 04:00:00,14815349312.922562,30000000.0,15203056.131313128,119.2794612794613
2023-06-17 05:00:00,15196019462.147652,30000000.0,15181098.513422823,132.33557046979857
2023-06-17 06:00:00,15850249515.798656,29999999.906040277,15197146.580536911,155.08053691275163
2023-06-17 07:00:00,17463608141.111492,30000000.0,15020699.050675681,140.69932432432435
2023-06-17 08:00:00,15281761958.905403,30000000.0,15120445.706081079,142.68581081081086
2023-06-17 09:00:00,15612652386.127518,30000000.0,15164298.583892623,137.73154362416105
2023-06-17 10:00:00,15283284522.457911,30000000.0,15126154.585858591,134.010101010101
2023-06-17 11:00:00,14677659206.835571,30000000.0,15217518.919463085,131.0906040268456
2023-06-17 12:00:00,14677238228.993305,30000000.0,15135056.334448149,131.61204013377926
2023-06-17 13:00:00,14625303692.501671,30000000.0,15152904.267558526,146.47491638795987
2023-06-17 14:00:00,16679103625.3792,30000000.0,15180093.318791945,155.10738255033556
2023-06-17 15:00:00,25225142882.192562,30000000.0,15394088.03378378,157.52702702702697
2023-06-17 16:00:00,42243072236.66777,29999901.600671146,14939124.553691277,152.36241610738259
2023-06-17 17:00:00,22179055942.138031,30000000.0,14895268.521885529,156.85858585858594
2023-06-17 18:00:00,16590860474.131319,29999901.269360259,15003437.94949495,140.04713804713805
2023-06-17 19:00:00,16674322135.91305,30000000.0,15164116.451505018,136.26755852842808
2023-06-17 20:00:00,14712720250.020197,30000000.0,15191605.27272727,126.61616161616163
2023-06-17 21:00:00,14045339674.5485,30000000.0,15220598.83946489,131.39464882943139
2023-06-17 22:00:00,14027787732.52685,30000000.0,15212658.228187919,114.26845637583891
2023-06-17 23:00:00,14669249118.758394,30000000.0,15270103.255033553,124.0771812080537
2023-06-18 00:00:00,13862582969.854736,30000000.0,15236302.878378378,117.20270270270271
2023-06-18 01:00:00,13671746473.280928,30000000.0,15285183.301003342,109.88963210702342
2023-06-18 02:00:00,14562200983.51342,30000098.305369124,15295743.889261752,107.53355704697982
2023-06-18 03:00:00,14531366339.054066,30000000.0,15176523.66891891,120.1418918918918
2023-06-18 04:00:00,14060369876.604733,30000000.0,15272095.202702707,111.77027027027027
2023-06-18 05:00:00,13886595826.430977,30000000.0,15245634.336700341,110.14478114478116
2023-06-18 06:00:00,14148986095.533344,30000000.0,15314011.190000005,108.61333333333332
2023-06-18 07:00:00,14383576910.218853,30000000.0,15252354.488215487,124.28282828282826
2023-06-18 08:00:00,14633852174.24242,30000000.0,15192923.040404037,137.75084175084172
2023-06-18 09:00:00,14481258322.302717,30000000.0,15151194.435374152,156.21768707483005
2023-06-18 10:00:00,17263093027.154362,30000000.0,15172528.577181214,192.57718120805362
2023-06-18 11:00:00,14301630837.204075,30000000.0,15210536.867346941,140.0714285714285
2023-06-18 12:00:00,18123645785.854229,30000000.0,15132732.050847461,187.03728813559306
2023-06-18 13:00:00,15127289144.498331,30000000.0,15279456.765886286,184.21404682274246
2023-06-18 14:00:00,17973583786.428097,30000000.003344472,14972772.983277595,187.91973244147158
2023-06-18 15:00:00,17190076988.153572,30000000.0,15043994.798634805,173.35836177474408
2023-06-18 16:00:00,15718601897.976517,30000000.0,15137163.52013424,159.19798657718133
2023-06-18 17:00:00,15373451244.693604,30000000.0,15071650.599326592,168.25252525252526
2023-06-18 18:00:00,15187594554.020134,30000000.0,15111133.29865771,148.41946308724829
2023-06-18 19:00:00,16600977103.831078,30000000.0,15161003.78716217,144.27027027027034
2023-06-18 20:00:00,15365632987.43729,30000000.0,15169986.105084743,138.97966101694917
2023-06-18 21:00:00,14520686122.070467,30000000.0,15128611.872483229,131.248322147651
2023-06-18 22:00:00,13839502340.447817,30000000.0,15249224.090909097,110.88215488215494
2023-06-18 23:00:00,13510044954.709021,30000000.0,15353372.983277591,104.79598662207357
2023-06-19 00:00:00,13702283892.057234,30000000.0,15324099.033670036,122.89225589225592
2023-06-19 01:00:00,13933308894.743246,30000000.0,15289956.148648666,121.25337837837834
2023-06-19 02:00:00,13947468604.828865,30000000.0,15212910.848993292,128.26510067114089
2023-06-19 03:00:00,13974461083.846155,30000097.976588625,15207297.735785946,119.34448160535118
2023-06-19 04:00:00,13546722840.87879,30000000.0,15328640.845117839,115.44107744107744
2023-06-19 05:00:00,16033675948.959324,30000000.0,15158385.864406778,130.84406779661018
2023-06-19 06:00:00,13931132195.600674,30000098.30536912,15254221.375838924,130.27181208053696
2023-06-19 07:00:00,14124103597.138521,29999900.935810808,15250253.655405395,131.10135135135127
2023-06-19 08:00:00,14069726854.312077,30000000.0,15198094.134228192,140.43288590604027
2023-06-19 09:00:00,33508958887.479858,30000098.305369124,15112763.942953033,193.72818791946295
2023-06-19 10:00:00,16894540659.23489,30000000.0,15258288.251677854,156.9597315436242
2023-06-19 11:00:00,16932886679.164431,30000000.0,14944439.244966432,151.90604026845634
2023-06-19 12:00:00,18000299061.647469,30000000.0,15236597.172881359,157.81694915254229
2023-06-19 13:00:00,21195896383.141438,30000000.0,15080281.72053873,171.053872053872
2023-06-19 14:00:00,25873168465.219593,30000000.0,15087715.55405405,158.6621621621621
2023-06-19 15:00:00,20773821245.959446,30000000.0,15057268.966216229,171.44932432432438
2023-06-19 16:00:00,28420558908.440674,29999900.600000005,15305463.538983062,163.07457627118634
2023-06-19 17:00:00,20406628451.986446,30000000.0,14865220.969491534,176.09491525423729
2023-06-19 18:00:00,25858111685.405396,30000000.0,15351677.567567572,159.87162162162161
2023-06-19 19:00:00,26418391817.674606,30000000.0,14802507.220338978,157.71864406779662
2023-06-19 20:00:00,17401319208.220348,29999900.599999987,14949297.776271198,165.38644067796614
2023-06-19 21:00:00,13896027329.15152,30000000.0,15153828.81144781,135.53872053872053
2023-06-19 22:00:00,15261840157.530195,30000000.0,15366211.281879185,140.25838926174495
2023-06-19 23:00:00,14278217417.003349,30000098.305369124,15000876.164429529,127.85906040268453
2023-06-20 00:00:00,13241682985.922029,30000000.0,15231262.403389832,124.84406779661022
2023-06-20 01:00:00,12872582639.5473,30000000.0,15161655.226351345,144.293918918919
2023-06-20 02:00:00,13765295107.027029,30000000.0,15203507.452702694,141.54054054054055
2023-06-20 03:00:00,13785955105.838921,30000000.0,15184940.922818791,155.52013422818794
2023-06-20 04:00:00,13793117105.281361,29999900.600000005,15138251.396610165,161.42372881355925
2023-06-20 05:00:00,29318305276.513332,30000000.0,15193473.336666655,158.46666666666661
2023-06-20 06:00:00,14100762987.104027,30000000.0,15113215.486577181,147.65436241610738
2023-06-20 07:00:00,13812282712.546986,30000000.0,15134571.204697996,162.35906040268446
2023-06-20 08:00:00,14377130322.840672,29999900.599999983,15199318.932203392,143.22372881355935
2023-06-20 09:00:00,13940464559.558926,30000000.0,15165196.141414143,137.67676767676764
2023-06-20 10:00:00,13783287485.498306,30000000.0,15173796.271186445,134.94237288135577
2023-06-20 11:00:00,13869155434.182432,30000000.0,15121880.24324324,142.7128378378377
2023-06-20 12:00:00,14882223552.023338,30000000.0,15113470.293333337,146.40000000000006
2023-06-20 13:00:00,18028949808.390564,30000000.0,15226980.114478111,154.03367003367003
2023-06-20 14:00:00,21330931424.12793,29999901.269360263,15183941.730639737,159.26936026936019
2023-06-20 15:00:00,27288314274.06802,30000000.0,15126884.904761901,158.17687074829942
2023-06-20 16:00:00,23846147099.499977,30000000.0,14926144.023489937,159.99328859060404
2023-06-20 17:00:00,24895973055.822151,30000000.0,15410237.288590599,163.94630872483208
2023-06-20 18:00:00,38323845615.180916,30000000.0,14842575.331058023,156.95221843003407
2023-06-20 19:00:00,19574238581.372902,30000000.0,14924282.8101695,162.40677966101694
2023-06-20 20:00:00,27663565195.101707,30000000.0,15223376.73898305,167.09152542372874
2023-06-20 21:00:00,16346689076.468239,30000000.0,14953068.628762547,149.3411371237458
2023-06-20 22:00:00,16351700370.969692,30000000.0,15224699.505050508,141.04040404040404
2023-06-20 23:00:00,15274166359.560404,30000000.0,15060839.885906041,140.22818791946304
2023-06-21 00:00:00,14246288067.161619,30000000.0,15103374.124579124,138.17171717171718
2023-06-21 01:00:00,15521427609.291941,30000000.0,15118863.758389255,143.7818791946309
2023-06-21 02:00:00,14394799167.036913,30000000.0,15102567.456375837,139.47315436241618
2023-06-21 03:00:00,14058796322.484957,30000000.0,15166681.832775915,141.21404682274252
2023-06-21 04:00:00,13591392119.441076,30000000.0,15238329.747474752,133.37710437710433
2023-06-21 05:00:00,13867028402.157722,30000000.0,15065639.164429536,144.91946308724826
2023-06-21 06:00:00,13861252622.986532,30000098.636363629,15142323.797979791,147.45454545454547
2023-06-21 07:00:00,13831724048.695946,30000000.0,15097919.520270279,148.29054054054052
2023-06-21 08:00:00,13984186343.20068,30000000.0,15179588.311036779,145.91638795986623
2023-06-21 09:00:00,14539089845.171244,29999899.578767125,15130166.184931515,150.13698630136983
2023-06-21 10:00:00,14952280899.615383,29999901.929765891,15074748.438127097,169.87625418060213
2023-06-21 11:00:00,17182090263.956375,30000000.0,15208682.291946311,157.11409395973155
2023-06-21 12:00:00,22945840661.44746,30000000.0,15275626.925423728,154.16610169491531
2023-06-21 13:00:00,18441941135.686871,30000000.0,14942771.616161611,155.15824915824911
2023-06-21 14:00:00,22157117424.747486,30000000.0,15176448.882154886,165.61952861952869
2023-06-21 15:00:00,31769271550.848991,29999901.600671135,15164662.71812081,161.39261744966441
2023-06-21 16:00:00,51376638594.442947,30000000.0,15256229.818791945,170.61744966442953
2023-06-21 17:00:00,39854165918.406021,30000098.305369124,15017978.553691274,170.91610738255028
2023-06-21 18:00:00,30712737078.59,30000000.0,14924280.106666662,160.53333333333339
2023-06-21 19:00:00,26929947630.635136,30000000.0,15221044.412162168,155.39527027027023
2023-06-21 20:00:00,25522364946.231537,30000000.0,14928941.211409392,157.03691275167787
2023-06-21 21:00:00,20801903826.474575,29999801.199999996,15065475.799999999,160.49491525423727
2023-06-21 22:00:00,19076338332.724823,30000000.0,14993350.46308725,158.61744966442944
2023-06-21 23:00:00,14579485467.999998,30000000.0,15165388.084175082,142.3737373737373
2023-06-22 00:00:00,16417768967.202698,30000000.0,15044842.922297295,145.445945945946
2023-06-22 01:00:00,14806104055.158239,30000000.0,15067355.653198652,152.26599326599319
2023-06-22 02:00:00,14610006684.003347,30000000.0,15144923.448160529,150.22742474916382
2023-06-22 03:00:00,17609228368.721088,30000000.0,15154104.292516999,138.0714285714285
2023-06-22 04:00:00,22180558657.003372,30000000.0,15128580.801346796,164.29292929292916
2023-06-22 05:00:00,14845136495.486574,30000000.0,15259745.45637583,131.58389261744969
2023-06-22 06:00:00,14967122148.265997,30000000.0,15042516.730639726,130.55218855218854
2023-06-22 07:00:00,13415134140.877968,30000000.0,15169818.318644065,139.09491525423718
2023-06-22 08:00:00,13379379106.013613,29999900.261904769,15104005.700680273,145.79931972789109
2023-06-22 09:00:00,13493038598.32996,29999901.269360259,15164143.680134686,146.08754208754212
2023-06-22 10:00:00,14420448627.483112,30000000.0,15135071.837837839,143.66891891891882
2023-06-22 11:00:00,15579505501.697281,30000000.0,15136988.850340145,149.63265306122449
2023-06-22 12:00:00,14728511214.832209,29999901.600671135,15082240.389261739,158.9026845637585
2023-06-22 13:00:00,21402041364.905071,29999900.599999994,15260950.996610167,164.18305084745757
2023-06-22 14:00:00,20589384661.359314,30000000.0,15006859.77288135,164.6237288135593
2023-06-22 15:00:00,20691727179.777782,30000000.0,15135380.057239052,155.48148148148155
2023-06-22 16:00:00,19504815789.375839,30000000.0,14998678.432885911,161.98322147651
2023-06-22 17:00:00,17280802084.414711,30000000.0,15042457.056856191,155.68561872909711
2023-06-22 18:00:00,16707566930.557428,29999900.935810816,15036508.300675683,147.29391891891888
2023-06-22 19:00:00,18924564695.371235,30000000.0,15136337.518394655,156.30434782608708
2023-06-22 20:00:00,16299492839.444441,30000000.0,15122626.535353541,140.6969696969698
2023-06-22 21:00:00,15980742200.935373,30000000.0,15065864.506802723,137.21768707482994
2023-06-22 22:00:00,17828915179.297279,30000000.0,15236803.402027031,137.73648648648648
2023-06-22 23:00:00,13973408666.94256,30000000.0,15068899.597972974,133.03716216216213
2023-06-23 00:00:00,14471518260.059998,30000000.0,15169426.546666659,125.33000000000003
2023-06-23 01:00:00,14275845284.0305,30000000.0,15142960.050847458,129.97966101694908
2023-06-23 02:00:00,14138543783.774412,30000000.0,15197206.727272723,122.40067340067341
2023-06-23 03:00:00,13848807380.149656,30000000.0,15169871.693877548,118.60544217687072
2023-06-23 04:00:00,13718859531.922817,30000000.0,15201775.486577189,118.32885906040272
2023-06-23 05:00:00,13106728614.295298,30000000.0,15183978.204697976,123.73154362416102
2023-06-23 06:00:00,13153742707.688353,29999899.578767132,15251212.239726031,135.90410958904124
2023-06-23 07:00:00,13441269537.653069,29999900.261904754,15105634.612244895,135.93877551020418
2023-06-23 08:00:00,13624225520.127151,30000000.0,15137394.769759446,152.96563573883165
2023-06-23 09:00:00,13863015659.272734,30000000.0,15137126.936026933,146.52525252525257
2023-06-23 10:00:00,20165499434.530396,29999900.935810797,15126234.854729749,208.51689189189185
2023-06-23 11:00:00,20825905233.283756,30000000.0,15641636.55743243,185.56418918918925
2023-06-23 12:00:00,28821022759.587242,30000000.0,14669198.701342292,178.1073825503355
2023-06-23 13:00:00,19949416452.738258,30000000.0,15218567.939597318,165.39597315436231
2023-06-23 14:00:00,20993447237.214764,30000000.0,15129008.570469791,159.73489932885903
2023-06-23 15:00:00,32704452405.333309,30000000.0,15251490.077441072,166.58922558922566
2023-06-23 16:00:00,32891337241.72147,30000098.305369124,14967042.238255039,158.11409395973155
2023-06-23 17:00:00,24316940330.312073,30000000.0,14902394.808724826,159.40604026845642
2023-06-23 18:00:00,18207783911.6419,30000000.0,15152229.935810819,156.73648648648651
2023-06-23 19:00:00,18695116910.390583,30000000.0,15026741.902356898,150.54208754208767
2023-06-23 20:00:00,14726358154.630003,30000000.0,15023924.093333334,148.33666666666659
2023-06-23 21:00:00,23588970207.357147,30000000.0,15361346.897959182,147.5170068027212
2023-06-23 22:00:00,15387615712.641376,29999898.886206895,14916303.234482748,132.63448275862058
2023-06-23 23:00:00,13881229119.257532,30000000.0,15168897.953177255,133.25752508361208
2023-06-24 00:00:00,14001007967.101351,30000000.0,15219019.405405395,123.67905405405405
2023-06-24 01:00:00,13583654068.681204,30000000.0,15204812.724832216,129.50335570469804
2023-06-24 02:00:00,13410992096.617449,30000000.0,15215646.52684564,121.53020134228188
2023-06-24 03:00:00,13598065643.794619,30000000.0,15267908.521885522,118.04713804713802
2023-06-24 04:00:00,13246057341.135136,30000000.0,15185992.864864871,118.55067567567566
2023-06-24 05:00:00,12853985437.784981,30000000.0,15286238.358361777,113.69965870307169
2023-06-24 06:00:00,12802063474.393934,29999901.269360267,15212939.47138047,133.16161616161614
2023-06-24 07:00:00,17099146784.142368,29999999.905084748,15248268.600000005,130.75254237288141
2023-06-24 08:00:00,13053376894.639744,30000000.0,15191176.003367003,136.986531986532
2023-06-24 09:00:00,13126562975.742371,30000000.0,15187675.576271184,146.58983050847459
2023-06-24 10:00:00,13293009834.574322,29999801.871621627,15243399.733108105,133.89864864864865
2023-06-24 11:00:00,13009856509.325426,29999900.599999998,15222868.640677975,134.328813559322
2023-06-24 12:00:00,12939300843.277973,30000000.0,15140962.403389838,146.42711864406775
2023-06-24 13:00:00,13415995595.25424,30000000.0,15127962.59661017,153.61016949152548
2023-06-24 14:00:00,16125746542.133774,30000000.0,15135517.93645484,168.3979933110368
2023-06-24 15:00:00,33497372710.565689,29999901.269360274,15330963.478114482,253.69023569023571
2023-06-24 16:00:00,18903257064.692829,29999799.843003403,14807593.204778159,168.99658703071674
2023-06-24 17:00:00,14857428459.131754,30000000.0,15174323.074324328,156.09459459459475
2023-06-24 18:00:00,14289191413.442171,30000000.0,15099017.738095239,138.31292517006798
2023-06-24 19:00:00,13326159557.434341,29999901.269360263,15083308.60942761,137.77441077441074
2023-06-24 20:00:00,13006408676.791946,30000000.0,15236324.093959743,145.14765100671133
2023-06-24 21:00:00,12835330643.266891,29999900.935810819,15193401.787162149,127.31081081081081
2023-06-24 22:00:00,12216480638.313326,30000000.0,15234791.513333334,130.3
2023-06-24 23:00:00,12429319314.579124,30000000.0,15238912.521885514,124.01010101010101
2023-06-25 00:00:00,12497737413.768456,30000000.0,15262235.167785242,126.81879194630878
2023-06-25 01:00:00,12759118987.093962,30000000.0,15251364.499999998,126.84563758389262
2023-06-25 02:00:00,12806046857.157721,30000000.0,15231465.359060403,123.83892617449666
2023-06-25 03:00:00,12784831469.156462,30000000.0,15106997.153061226,127.0544217687075
2023-06-25 04:00:00,12349233087.623734,29999801.200000022,15150686.74576271,119.01355932203388
2023-06-25 05:00:00,12299046663.4582,30000097.976588625,15322559.642140461,110.55518394648828
2023-06-25 06:00:00,13423834915.789654,30000000.0,15231934.699999996,124.5931034482758
2023-06-25 07:00:00,13003967395.0606,30000000.0,15132810.86868687,126.42087542087548
2023-06-25 08:00:00,12360556756.200676,30000000.0,15147848.086956521,131.78595317725751
2023-06-25 09:00:00,13378807602.692823,29999899.921501707,15151295.863481231,139.46757679180888
2023-06-25 10:00:00,12819958872.34915,30000000.0,15189511.349152541,139.47118644067783
2023-06-25 11:00:00,12813754278.27,30000000.0,15184513.850000007,124.59333333333333
2023-06-25 12:00:00,12928646273.257534,30000000.0,15155392.307692315,133.63879598662217
2023-06-25 13:00:00,13742427519.218851,30000000.0,15104222.168350164,135.36026936026946
2023-06-25 14:00:00,12901538460.050503,30000000.0,15176683.006733999,135.30639730639737
2023-06-25 15:00:00,14409544005.296928,29999899.921501715,15182606.689419802,166.35836177474405
2023-06-25 16:00:00,14238970463.838928,30000000.0,15081909.78187919,180.49999999999997
2023-06-25 17:00:00,13305460517.222223,30000000.0,15109909.717171719,145.34343434343438
2023-06-25 18:00:00,12931131548.437706,30000000.0,15168232.370370384,128.52861952861952
2023-06-25 19:00:00,12997222630.216953,30000000.0,15168108.840677977,129.9762711864407
2023-06-25 20:00:00,12581945513.962454,30000000.0,15151878.430034121,135.46416382252553
2023-06-25 21:00:00,12233522175.820944,30000000.0,15275580.92567567,117.72972972972978
2023-06-25 22:00:00,12490363544.962837,30000000.0,15261260.233108116,124.63851351351349
2023-06-25 23:00:00,12171185933.315243,30000000.0,15289400.044067802,103.11186440677969
2023-06-26 00:00:00,12089799123.602041,30000000.0,15334235.557823127,105.97959183673464
2023-06-26 01:00:00,12439678966.292927,30000003.447811458,15179589.15488215,115.43771043771038
2023-06-26 02:00:00,12464023464.216213,30000000.0,15276839.097972974,111.71621621621615
2023-06-26 03:00:00,12411168789.94257,30000000.0,15285811.9527027,121.41891891891892
2023-06-26 04:00:00,17030681262.1081,30000000.0,15128285.391891897,172.40202702702706
2023-06-26 05:00:00,12272892119.023487,30000098.30536912,15179745.020134231,116.89597315436242
2023-06-26 06:00:00,12764871724.871632,29999900.935810808,15211103.925675666,121.59459459459461
2023-06-26 07:00:00,12590020304.914669,29999899.921501711,15166871.242320826,135.97610921501703
2023-06-26 08:00:00,12933209979.702696,29999900.935810819,15223167.773648655,142.32770270270268
2023-06-26 09:00:00,12857932404.872478,30000000.0,15128470.600671137,138.10738255033567
2023-06-26 10:00:00,12905447276.047453,30000000.0,15144812.952542372,138.04067796610181
2023-06-26 11:00:00,12390496369.912451,30000000.0,15160291.639730649,133.12794612794616
2023-06-26 12:00:00,13440601800.41217,29999900.935810816,15129160.712837834,157.59797297297291
2023-06-26 13:00:00,13671636749.510132,30000000.0,15126167.037162164,156.04054054054058
2023-06-26 14:00:00,18285690769.114098,30000000.0,15258027.560402686,152.46308724832227
2023-06-26 15:00:00,18073717603.752541,30000000.0,14874684.450847453,162.08474576271189
2023-06-26 16:00:00,20376356866.02364,30000000.0,15340795.875000002,147.33445945945951
2023-06-26 17:00:00,16565975678.310568,30000000.0,14830650.474402726,154.679180887372
2023-06-26 18:00:00,15795753017.671192,30000000.0,15079661.623728814,151.88813559322034
2023-06-26 19:00:00,13917954884.30406,29999900.935810804,15089975.875000007,143.68243243243242
2023-06-26 20:00:00,12663706082.430973,30000000.0,15090728.468013471,152.993265993266
2023-06-26 21:00:00,12906929329.402037,30000000.0,15266353.266891884,157.01351351351357
2023-06-26 22:00:00,13367391320.064196,29999900.935810816,15016648.081081076,145.49662162162164
2023-06-26 23:00:00,12135646503.361208,30000000.0,15167462.956521748,133.61538461538464
2023-06-27 00:00:00,12598771041.1858,29999900.935810816,15303543.587837841,129.63851351351349
2023-06-27 01:00:00,12166565670.468019,30000000.0,15205318.895622903,134.21885521885514
2023-06-27 02:00:00,12549570539.169493,30000000.0,15256164.061016956,141.69830508474593
2023-06-27 03:00:00,16702747062.696972,30000000.0,15126425.801346796,154.87205387205393
2023-06-27 04:00:00,14496702596.393944,30000000.0,14984103.959595961,152.60606060606074
2023-06-27 05:00:00,12844313276.076658,30000000.0,15105532.289999992,144.49000000000004
2023-06-27 06:00:00,12903820639.850849,30000000.0,15296758.338983053,155.41355932203396
2023-06-27 07:00:00,13414106938.952854,30000000.0,15003197.670033671,146.98989898989893
2023-06-27 08:00:00,12597325642.755928,29999900.599999994,15137063.11186441,147.97288135593223
2023-06-27 09:00:00,13575541381.149668,29999900.261904769,15109538.901360547,147.43877551020415
2023-06-27 10:00:00,12843543291.989832,30000000.0,15102449.84406779,157.0135593220339
2023-06-27 11:00:00,13290646647.635096,30000000.0,15175339.66315789,165.0561403508772
2023-06-27 12:00:00,14504227680.25087,29999897.829268303,15198129.965156794,162.79094076655045
2023-06-27 13:00:00,15539049423.070709,29999901.269360259,15024015.63973063,167.36026936026948
2023-06-27 14:00:00,22341692834.527023,30000000.0,15396762.584459459,165.57770270270277
2023-06-27 15:00:00,32403531125.081078,30000000.0,15185372.858108116,161.79054054054049
2023-06-27 16:00:00,41051260933.1477,30000000.0,14866308.463087253,159.24161073825505
2023-06-27 17:00:00,19218114992.868668,30000000.0,14889558.831649829,152.96632996632997
2023-06-27 18:00:00,18221344365.577713,30000000.0,15385573.847972976,150.24999999999994
2023-06-27 19:00:00,39931386544.765083,30000000.0,15043116.174496641,141.67785234899327
2023-06-27 20:00:00,22091410953.899323,30000000.0,14790777.587248323,151.09731543624162
2023-06-27 21:00:00,14919274925.716213,30000000.0,15033786.790540535,153.36148648648657
2023-06-27 22:00:00,13458891753.734892,30000000.0,15153391.0738255,138.61073825503362
2023-06-27 23:00:00,12564776774.286182,29999901.269360274,15137756.922558922,128.51178451178458
2023-06-28 00:00:00,12725816650.251678,30000000.0,15217803.859060405,128.58724832214764
2023-06-28 01:00:00,12911417172.43812,30000097.976588625,15126153.682274248,130.96321070234106
2023-06-28 02:00:00,21414176307.892246,30000000.0,15457616.885521887,140.60606060606068
2023-06-28 03:00:00,18019199868.609428,29999901.269360263,14765461.343434345,133.50505050505041
2023-06-28 04:00:00,13693925020.202028,30000000.0,15070984.673400676,136.98316498316504
2023-06-28 05:00:00,12913535351.761749,30000000.0,15175217.751677852,138.56375838926178
2023-06-28 06:00:00,13162719646.811455,29999901.269360248,15105435.14478115,142.80134680134665
2023-06-28 07:00:00,15216884532.999998,30000000.0,15083551.600671144,144.11073825503351
2023-06-28 08:00:00,17657711793.7017,30000000.0,15162551.962711859,167.25762711864408
2023-06-28 09:00:00,16216077764.166666,30000000.0,15131178.799319733,152.90816326530611
2023-06-28 10:00:00,25851929943.712372,30000000.0,15026203.060200663,232.22073578595314
2023-06-28 11:00:00,16020392161.265091,30000000.0,15296888.674496634,167.56040268456377
2023-06-28 12:00:00,17643338646.845135,30000098.636363633,15042862.269360274,163.61616161616166
2023-06-28 13:00:00,17334005874.849491,29999901.929765891,15014109.434782598,166.1605351170567
2023-06-28 14:00:00,20368184442.451504,30000000.0,15267413.173913049,168.56521739130415
2023-06-28 15:00:00,35004301055.27459,30000000.0,15113281.43728813,159.3932203389831
2023-06-28 16:00:00,24696187514.488297,29999901.929765884,14995447.307692306,157.76588628762545
2023-06-28 17:00:00,23082292549.452705,30000000.0,15046656.75,154.07432432432427
2023-06-28 18:00:00,16403974588.808723,30000000.0,14991500.114093948,153.15771812080547
2023-06-28 19:00:00,25143043821.685638,30000000.0,15149058.906354519,149.6020066889632
2023-06-28 20:00:00,23409489396.939377,30000000.0,15061967.070707075,159.77441077441068
2023-06-28 21:00:00,20824072658.240803,30000000.0,15037863.408026757,150.79264214046822
2023-06-28 22:00:00,19780598189.629986,30000000.0,15137527.100000001,139.84666666666664
2023-06-28 23:00:00,17752254135.51506,30000000.0,15096587.799331104,137.97658862876241
2023-06-29 00:00:00,19381978398.737373,30000000.0,15020580.178451188,140.24579124579131
2023-06-29 01:00:00,22002752698.71526,30000000.0,15128329.949152542,141.22033898305088
2023-06-29 02:00:00,23079334737.13422,30000000.0,14985641.342281887,138.65771812080533
2023-06-29 03:00:00,17599800174.87878,30000000.0,15026065.296296291,140.37373737373744
2023-06-29 04:00:00,16642973244.073582,30000000.0,15132298.090301003,135.53177257525081
2023-06-29 05:00:00,15191013687.901695,30000000.0,15054254.35593221,142.13559322033908
2023-06-29 06:00:00,14856751109.488144,30000000.0,15113837.379661012,149.34237288135589
2023-06-29 07:00:00,15213969718.657717,30000000.0,15135670.983221475,149.56040268456385
2023-06-29 08:00:00,17930766547.3064,30000000.0,15127393.249158248,150.50841750841744
2023-06-29 09:00:00,16970715288.1419,30000000.0,15052412.493243229,152.62837837837841
